model,sample_id,L,channel,p_drop,p_sub,ideal_bitrate_bps,duration_sec,wave_l1,rmse,mel_l1,si_snr_db,corr,stoi,pesq_wb,rms_ratio_db,recon_peak,clip_ratio,length_samples,actual_p_drop,actual_p_sub,channel_seed,original_path,recon_path
lca,5390-30102-0015,3,clean,0.0,0.0,1500,15.26,0.022274062037467957,0.03474215790629387,0.9295085668563843,2.436987561195922,0.7979446053504944,0.8748669701999033,1.6567367315292358,-0.9046848135989103,0.34419095516204834,0.0,244160,0.0,0.0,51153,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\5390-30102-0015.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\clean\L3\5390-30102-0015.wav
base,5390-30102-0015,3,dropout-low,0.01,0.0,1500,15.26,0.02305980585515499,0.035931188613176346,0.9756061434745789,2.253992497856355,0.7917791604995728,0.8524840208045308,1.6171945333480835,-0.39324732321484224,0.4324914515018463,0.0,244160,0.009611183923110528,0.0,50762,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\5390-30102-0015.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-low\L3\5390-30102-0015.wav
lca,5390-30102-0015,3,dropout-low,0.01,0.0,1500,15.26,0.022382616996765137,0.034849878400564194,0.9337740540504456,2.3917845877809447,0.7964324951171875,0.8731475805352404,1.6487149000167847,-0.9234069208324827,0.34390777349472046,0.0,244160,0.009611183923110528,0.0,50762,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\5390-30102-0015.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-low\L3\5390-30102-0015.wav
base,5390-30102-0015,3,dropout-mid,0.03,0.0,1500,15.26,0.02386534959077835,0.037289757281541824,0.9929246306419373,1.8036774620102733,0.7761192321777344,0.8418882664490588,1.5284748077392578,-0.37105579893040774,0.4351939558982849,0.0,244160,0.025775447793796417,0.0,51362,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\5390-30102-0015.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-mid\L3\5390-30102-0015.wav
lca,5390-30102-0015,3,dropout-mid,0.03,0.0,1500,15.26,0.022989435121417046,0.03591747581958771,0.9472829699516296,2.0131889717677827,0.7834901809692383,0.8683580092810359,1.5649243593215942,-0.9179542429498926,0.34349939227104187,0.0,244160,0.025775447793796417,0.0,51362,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\5390-30102-0015.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-mid\L3\5390-30102-0015.wav
base,5390-30102-0015,3,substitution-low,0.0,0.001,1500,15.26,0.022959405556321144,0.03570738062262535,0.972581684589386,2.3385558782018414,0.7946427464485168,0.8541198254839476,1.6260240077972412,-0.37902731842064596,0.4321877658367157,0.0,244160,0.0,0.0008737439930100481,51565,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\5390-30102-0015.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-low\L3\5390-30102-0015.wav
lca,5390-30102-0015,3,substitution-low,0.0,0.001,1500,15.26,0.02236899547278881,0.03485027700662613,0.9332857728004456,2.3977299785465696,0.7966317534446716,0.8744026522886681,1.6516551971435547,-0.9062903876009325,0.34411191940307617,0.0,244160,0.0,0.0008737439930100481,51565,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\5390-30102-0015.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-low\L3\5390-30102-0015.wav
base,5390-30102-0015,3,substitution-mid,0.0,0.005,1500,15.26,0.023247286677360535,0.03625250980257988,0.9818469285964966,2.162679452498355,0.7886592745780945,0.8484609531051795,1.590822458267212,-0.3604333286929265,0.4318773150444031,0.0,244160,0.0,0.00655307994757536,50672,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\5390-30102-0015.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-mid\L3\5390-30102-0015.wav
lca,5390-30102-0015,3,substitution-mid,0.0,0.005,1500,15.26,0.022574208676815033,0.03530110791325569,0.9419572949409485,2.226138577135401,0.7908305525779724,0.8691147468612596,1.5917699337005615,-0.935499744139362,0.3437691032886505,0.0,244160,0.0,0.00655307994757536,50672,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\5390-30102-0015.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-mid\L3\5390-30102-0015.wav
base,4018-103416-0033,1,clean,0.0,0.0,500,15.13,0.038625940680503845,0.06432586163282394,1.0098466873168945,-0.040351691677598014,0.7054624557495117,0.7832126253703698,1.4076124429702759,-3.802517576688724,0.3749902844429016,0.0,242080,0.0,0.0,51655,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\clean\L1\4018-103416-0033.wav
lca,4018-103416-0033,1,clean,0.0,0.0,500,15.13,0.039437856525182724,0.06579221785068512,0.947966992855072,-0.49457038785104945,0.6867029666900635,0.7915084159281014,1.4173052310943604,-3.630359441791149,0.42233532667160034,0.0,242080,0.0,0.0,51655,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\clean\L1\4018-103416-0033.wav
base,4018-103416-0033,1,dropout-low,0.01,0.0,500,15.13,0.039492957293987274,0.06646237522363663,1.0150307416915894,-0.6790318035140365,0.6789633631706238,0.7802083532381234,1.3816441297531128,-3.793788163738342,0.3749663531780243,0.0,242080,0.017173051519154558,0.0,51264,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-low\L1\4018-103416-0033.wav
lca,4018-103416-0033,1,dropout-low,0.01,0.0,500,15.13,0.040141720324754715,0.06751812249422073,0.9531807899475098,-0.9998917183402855,0.6653528809547424,0.78932665738111,1.402509331703186,-3.6460185639539406,0.4226381778717041,0.0,242080,0.017173051519154558,0.0,51264,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-low\L1\4018-103416-0033.wav
base,4018-103416-0033,1,dropout-mid,0.03,0.0,500,15.13,0.04022615775465965,0.06748320162296295,1.0222828388214111,-0.9893908258868276,0.6658011674880981,0.776608264846359,1.3692498207092285,-3.6628017495066514,0.4148380756378174,0.0,242080,0.035667107001321,0.0,51864,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-mid\L1\4018-103416-0033.wav
lca,4018-103416-0033,1,dropout-mid,0.03,0.0,500,15.13,0.040578290820121765,0.06821101158857346,0.9596896171569824,-1.2036758616006924,0.6566209197044373,0.7848106601145356,1.3659638166427612,-3.5931707832274706,0.5017229318618774,0.0,242080,0.035667107001321,0.0,51864,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-mid\L1\4018-103416-0033.wav
base,4018-103416-0033,1,substitution-low,0.0,0.001,500,15.13,0.038852907717227936,0.06496931612491608,1.0146688222885132,-0.2236019464298358,0.6979479193687439,0.7803518106956716,1.3948283195495605,-3.8607754391590756,0.3749079406261444,0.0,242080,0.0,0.002642007926023778,52067,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-low\L1\4018-103416-0033.wav
lca,4018-103416-0033,1,substitution-low,0.0,0.001,500,15.13,0.03962130844593048,0.06644934415817261,0.9525983333587646,-0.6833513878958669,0.6787813901901245,0.7878088360263126,1.3988924026489258,-3.6872853173570297,0.4226919114589691,0.0,242080,0.0,0.002642007926023778,52067,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-low\L1\4018-103416-0033.wav
base,4018-103416-0033,1,substitution-mid,0.0,0.005,500,15.13,0.03896617144346237,0.06490388512611389,1.0162705183029175,-0.20751427896470725,0.6986106634140015,0.7782760010593194,1.3861312866210938,-3.8381888899853926,0.37522780895233154,0.0,242080,0.0,0.011889035667107,51174,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-mid\L1\4018-103416-0033.wav
lca,4018-103416-0033,1,substitution-mid,0.0,0.005,500,15.13,0.03961629420518875,0.06608700752258301,0.9633345007896423,-0.5773776135000751,0.6832367181777954,0.783775890128732,1.422980546951294,-3.6771589460002256,0.3813791275024414,0.0,242080,0.0,0.011889035667107,51174,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-mid\L1\4018-103416-0033.wav
base,4018-103416-0033,2,clean,0.0,0.0,1000,15.13,0.027028799057006836,0.04594457522034645,0.8454596996307373,4.595315035427048,0.8615851998329163,0.8641982601275472,2.0328855514526367,-1.088588939766955,0.4983604848384857,0.0,242080,0.0,0.0,52655,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\clean\L2\4018-103416-0033.wav
lca,4018-103416-0033,2,clean,0.0,0.0,1000,15.13,0.026416124776005745,0.0442347377538681,0.7903782725334167,5.026888208898734,0.8722816109657288,0.8769486441818645,2.0558865070343018,-1.0820561163899436,0.5988802909851074,0.0,242080,0.0,0.0,52655,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\clean\L2\4018-103416-0033.wav
base,4018-103416-0033,2,dropout-low,0.01,0.0,1000,15.13,0.02862376905977726,0.05215480178594589,0.8559758067131042,3.084677860754865,0.818817138671875,0.8548819189143188,1.8994464874267578,-1.1697179625870118,0.4965563416481018,0.0,242080,0.01453104359313078,0.0,52264,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-low\L2\4018-103416-0033.wav
lca,4018-103416-0033,2,dropout-low,0.01,0.0,1000,15.13,0.02847054786980152,0.05290047824382782,0.8034122586250305,2.892092952676233,0.812767505645752,0.866329360876836,1.873349666595459,-1.2578070685212503,0.5062034130096436,0.0,242080,0.01453104359313078,0.0,52264,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-low\L2\4018-103416-0033.wav
base,4018-103416-0033,2,dropout-mid,0.03,0.0,1000,15.13,0.028213970363140106,0.0487423799932003,0.8575225472450256,3.89507446530621,0.8427968621253967,0.8577890160979124,1.9175431728363037,-1.1999575766136965,0.49820971488952637,0.0,242080,0.023778071334214,0.0,52864,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-mid\L2\4018-103416-0033.wav
lca,4018-103416-0033,2,dropout-mid,0.03,0.0,1000,15.13,0.027903016656637192,0.047717317938804626,0.8052006959915161,4.148192127714733,0.8497948050498962,0.8707469520875291,1.935849905014038,-1.1788378089118374,0.5981829166412354,0.0,242080,0.023778071334214,0.0,52864,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-mid\L2\4018-103416-0033.wav
base,4018-103416-0033,2,substitution-low,0.0,0.001,1000,15.13,0.027029147371649742,0.04594111815094948,0.8453484773635864,4.596419485563148,0.8616134524345398,0.8642147719602955,2.032177686691284,-1.0859920872317979,0.49830901622772217,0.0,242080,0.0,0.0006605019815059445,53067,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-low\L2\4018-103416-0033.wav
lca,4018-103416-0033,2,substitution-low,0.0,0.001,1000,15.13,0.026426495984196663,0.04424714297056198,0.7914295196533203,5.023853032278743,0.8722087740898132,0.8769688888013375,2.055058717727661,-1.0796184114886007,0.599327802658081,0.0,242080,0.0,0.0006605019815059445,53067,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-low\L2\4018-103416-0033.wav
base,4018-103416-0033,2,substitution-mid,0.0,0.005,1000,15.13,0.02722507156431675,0.0464651994407177,0.8657222390174866,4.463438679640016,0.8581833243370056,0.8635833685805833,2.013129949569702,-1.1147222915592851,0.4981500804424286,0.0,242080,0.0,0.004623513870541612,52174,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-mid\L2\4018-103416-0033.wav
lca,4018-103416-0033,2,substitution-mid,0.0,0.005,1000,15.13,0.026587970554828644,0.04457567259669304,0.8216069340705872,4.938834395725481,0.8701533079147339,0.8752638999097587,1.9881707429885864,-1.106094548085196,0.597861111164093,0.0,242080,0.0,0.004623513870541612,52174,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-mid\L2\4018-103416-0033.wav
base,4018-103416-0033,3,clean,0.0,0.0,1500,15.13,0.023180905729532242,0.03884157910943031,0.794690728187561,6.578545300079909,0.9054095149040222,0.889435816135229,2.403822422027588,-0.2606520107189813,0.553870677947998,0.0,242080,0.0,0.0,53655,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\clean\L3\4018-103416-0033.wav
lca,4018-103416-0033,3,clean,0.0,0.0,1500,15.13,0.02309771254658699,0.038632068783044815,0.7356790900230408,6.562910104296828,0.9051154255867004,0.900884428568056,2.380357027053833,-0.4779773186135592,0.6015836000442505,0.0,242080,0.0,0.0,53655,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\clean\L3\4018-103416-0033.wav
base,4018-103416-0033,3,dropout-low,0.01,0.0,1500,15.13,0.023510748520493507,0.03950483724474907,0.8009203672409058,6.393403594223733,0.9018768072128296,0.8875859552254445,2.3830432891845703,-0.29448856959122965,0.5534242391586304,0.0,242080,0.011008366358432409,0.0,53264,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-low\L3\4018-103416-0033.wav
lca,4018-103416-0033,3,dropout-low,0.01,0.0,1500,15.13,0.02331177145242691,0.03908605873584747,0.7388478517532349,6.443086776329713,0.902835488319397,0.899261040751006,2.3568787574768066,-0.4781610448460855,0.6013622283935547,0.0,242080,0.011008366358432409,0.0,53264,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-low\L3\4018-103416-0033.wav
base,4018-103416-0033,3,dropout-mid,0.03,0.0,1500,15.13,0.025463609024882317,0.044389188289642334,0.8152586817741394,5.1981935561205574,0.8763434886932373,0.8756597553056666,2.2189431190490723,-0.25867825653435517,0.5520820617675781,0.0,242080,0.02289740202553941,0.0,53864,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-mid\L3\4018-103416-0033.wav
lca,4018-103416-0033,3,dropout-mid,0.03,0.0,1500,15.13,0.02529834397137165,0.044015537947416306,0.756499707698822,5.170045584068817,0.8756832480430603,0.8872592242801571,2.234590530395508,-0.5699489100772617,0.6012232899665833,0.0,242080,0.02289740202553941,0.0,53864,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-mid\L3\4018-103416-0033.wav
base,4018-103416-0033,3,substitution-low,0.0,0.001,1500,15.13,0.023316357284784317,0.039039596915245056,0.7954009771347046,6.52210417830172,0.9043440818786621,0.888569267751022,2.3664746284484863,-0.27312866541085906,0.5537736415863037,0.0,242080,0.0,0.0008806693086745927,54067,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-low\L3\4018-103416-0033.wav
lca,4018-103416-0033,3,substitution-low,0.0,0.001,1500,15.13,0.023285523056983948,0.038954269140958786,0.7367746233940125,6.474435391674582,0.9034364819526672,0.8998587756680726,2.3420894145965576,-0.4911814757312208,0.6015856862068176,0.0,242080,0.0,0.0008806693086745927,54067,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-low\L3\4018-103416-0033.wav
base,4018-103416-0033,3,substitution-mid,0.0,0.005,1500,15.13,0.023670537397265434,0.0395742803812027,0.8241423964500427,6.372206781598106,0.9014654159545898,0.8850371136453238,2.3092408180236816,-0.3031020942306329,0.5536513924598694,0.0,242080,0.0,0.006164685160722149,53174,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-mid\L3\4018-103416-0033.wav
lca,4018-103416-0033,3,substitution-mid,0.0,0.005,1500,15.13,0.02358230948448181,0.039407555013895035,0.76642245054245,6.3476164255091,0.9009862542152405,0.8948286437311707,2.2080044746398926,-0.5225330216725492,0.6005716323852539,0.0,242080,0.0,0.006164685160722149,53174,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-mid\L3\4018-103416-0033.wav
base,1737-148989-0006,1,clean,0.0,0.0,500,10.69,0.025542473420500755,0.0450371690094471,1.301960825920105,-17.977611088536094,0.12522394955158234,0.7597048731079195,1.195818305015564,-1.7843299773898516,0.3443892300128937,0.0,171040,0.0,0.0,57801,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\clean\L1\1737-148989-0006.wav
lca,1737-148989-0006,1,clean,0.0,0.0,500,10.69,0.023948421701788902,0.04260443150997162,1.1842336654663086,-17.227478248787808,0.1363179236650467,0.7759638513037423,1.1816434860229492,-3.0260126804343424,0.4135330021381378,0.0,171040,0.0,0.0,57801,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\clean\L1\1737-148989-0006.wav
base,1737-148989-0006,1,dropout-low,0.01,0.0,500,10.69,0.025562694296240807,0.0450165681540966,1.3140926361083984,-17.915344074746578,0.12611056864261627,0.7538870970888785,1.19597589969635,-1.7834811233424455,0.3443892300128937,0.0,171040,0.014953271028037384,0.0,57410,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-low\L1\1737-148989-0006.wav
lca,1737-148989-0006,1,dropout-low,0.01,0.0,500,10.69,0.023938916623592377,0.042569003999233246,1.195786714553833,-17.302534623853553,0.13516657054424286,0.7717536324510061,1.1750859022140503,-3.0671603529795832,0.4135330021381378,0.0,171040,0.014953271028037384,0.0,57410,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-low\L1\1737-148989-0006.wav
base,1737-148989-0006,1,dropout-mid,0.03,0.0,500,10.69,0.025658316910266876,0.04516836255788803,1.3076390027999878,-18.320006754177836,0.1204552948474884,0.7498838198404558,1.175069808959961,-1.7785968958024432,0.3443892300128937,0.0,171040,0.026168224299065422,0.0,58010,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-mid\L1\1737-148989-0006.wav
lca,1737-148989-0006,1,dropout-mid,0.03,0.0,500,10.69,0.024051593616604805,0.04273685812950134,1.1898341178894043,-17.600519885432306,0.13068726658821106,0.7680004412889319,1.1666834354400635,-3.0240750971775263,0.41401731967926025,0.0,171040,0.026168224299065422,0.0,58010,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-mid\L1\1737-148989-0006.wav
base,1737-148989-0006,1,substitution-low,0.0,0.001,500,10.69,0.025542473420500755,0.0450371690094471,1.301960825920105,-17.977611088536094,0.12522394955158234,0.7597048731079195,1.195818305015564,-1.7843299773898516,0.3443892300128937,0.0,171040,0.0,0.0,58213,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-low\L1\1737-148989-0006.wav
lca,1737-148989-0006,1,substitution-low,0.0,0.001,500,10.69,0.023948421701788902,0.04260443150997162,1.1842336654663086,-17.227478248787808,0.1363179236650467,0.7759638513037423,1.1816434860229492,-3.0260126804343424,0.4135330021381378,0.0,171040,0.0,0.0,58213,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-low\L1\1737-148989-0006.wav
base,1737-148989-0006,1,substitution-mid,0.0,0.005,500,10.69,0.025789324194192886,0.04527084156870842,1.3177496194839478,-18.131366611436178,0.12306033074855804,0.7567050345683946,1.188011884689331,-1.6954207359264335,0.3443892300128937,0.0,171040,0.0,0.005607476635514018,57320,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-mid\L1\1737-148989-0006.wav
lca,1737-148989-0006,1,substitution-mid,0.0,0.005,500,10.69,0.023992128670215607,0.04262150079011917,1.1951173543930054,-17.231578846406205,0.13625478744506836,0.7736570589130949,1.178532361984253,-3.0156787769274533,0.4135330021381378,0.0,171040,0.0,0.005607476635514018,57320,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-mid\L1\1737-148989-0006.wav
base,1737-148989-0006,2,clean,0.0,0.0,1000,10.69,0.022374605759978294,0.043169111013412476,0.9510124325752258,-15.641469571623974,0.16296036541461945,0.8053675796496105,1.4676434993743896,-2.2826034379792817,0.3731744587421417,0.0,171040,0.0,0.0,58801,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\clean\L2\1737-148989-0006.wav
lca,1737-148989-0006,2,clean,0.0,0.0,1000,10.69,0.02143881656229496,0.04117248207330704,0.9070304036140442,-14.980736372193542,0.17545798420906067,0.82789667383824,1.405327558517456,-3.4048788131145753,0.34773534536361694,0.0,171040,0.0,0.0,58801,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\clean\L2\1737-148989-0006.wav
base,1737-148989-0006,2,dropout-low,0.01,0.0,1000,10.69,0.022411944344639778,0.04319649934768677,0.9586300849914551,-15.723409913041163,0.16147030889987946,0.8004814574226192,1.431102991104126,-2.28809239265781,0.3731744587421417,0.0,171040,0.010280373831775701,0.0,58410,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-low\L2\1737-148989-0006.wav
lca,1737-148989-0006,2,dropout-low,0.01,0.0,1000,10.69,0.021445034071803093,0.04118037223815918,0.9118264317512512,-15.002397798750447,0.17503437399864197,0.8235236722749462,1.3889275789260864,-3.4062294510681963,0.34773534536361694,0.0,171040,0.010280373831775701,0.0,58410,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-low\L2\1737-148989-0006.wav
base,1737-148989-0006,2,dropout-mid,0.03,0.0,1000,10.69,0.0226423479616642,0.04345153272151947,0.981327474117279,-15.725143797444968,0.1614389568567276,0.792548900296464,1.439359188079834,-2.143285934002944,0.38501185178756714,0.0,171040,0.03457943925233645,0.0,59010,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-mid\L2\1737-148989-0006.wav
lca,1737-148989-0006,2,dropout-mid,0.03,0.0,1000,10.69,0.021520044654607773,0.04119275510311127,0.9274620413780212,-14.94491830352558,0.1761605590581894,0.8212019578037641,1.378960132598877,-3.377300613485849,0.3457939922809601,0.0,171040,0.03457943925233645,0.0,59010,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-mid\L2\1737-148989-0006.wav
base,1737-148989-0006,2,substitution-low,0.0,0.001,1000,10.69,0.022374605759978294,0.043169111013412476,0.9510124325752258,-15.641469571623974,0.16296036541461945,0.8053675796496105,1.4676434993743896,-2.2826034379792817,0.3731744587421417,0.0,171040,0.0,0.0,59213,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-low\L2\1737-148989-0006.wav
