model,sample_id,L,channel,p_drop,p_sub,ideal_bitrate_bps,duration_sec,wave_l1,rmse,mel_l1,si_snr_db,corr,stoi,pesq_wb,rms_ratio_db,recon_peak,clip_ratio,length_samples,actual_p_drop,actual_p_sub,channel_seed,original_path,recon_path
lca,5390-30102-0015,2,clean,0.0,0.0,1000,15.26,0.025861989706754684,0.04097905382514,0.9865629076957703,-0.11001740304056695,0.7026146054267883,0.8496066272631112,1.4332964420318604,-1.717790313809765,0.39463093876838684,0.0,244160,0.0,0.0,18222,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\5390-30102-0015.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\clean\L2\5390-30102-0015.wav
base,5390-30102-0015,2,dropout-mid,0.05,0.0,1000,15.26,0.026672273874282837,0.04177391529083252,1.0707640647888184,-0.16786501435474918,0.7002415060997009,0.8122970857606635,1.3378947973251343,-1.1477324512249634,0.4453359842300415,0.0,244160,0.05439056356487549,0.0,18999,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\5390-30102-0015.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\dropout-mid\L2\5390-30102-0015.wav
lca,5390-30102-0015,2,dropout-mid,0.05,0.0,1000,15.26,0.027074655517935753,0.04327021911740303,1.0122489929199219,-0.9903441299500844,0.6657603979110718,0.8356868109542924,1.3725314140319824,-1.7410899929666044,0.39431527256965637,0.0,244160,0.05439056356487549,0.0,18999,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\5390-30102-0015.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\dropout-mid\L2\5390-30102-0015.wav
base,5390-30102-0015,2,dropout-high,0.1,0.0,1000,15.26,0.028813639655709267,0.04721521958708763,1.1109002828598022,-2.052134821338957,0.6196931600570679,0.7913544947495065,1.255195140838623,-0.9835470542175051,0.4839900732040405,0.0,244160,0.10288335517693316,0.0,18757,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\5390-30102-0015.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\dropout-high\L2\5390-30102-0015.wav
lca,5390-30102-0015,2,dropout-high,0.1,0.0,1000,15.26,0.028616296127438545,0.04674879088997841,1.0519260168075562,-2.327757437112537,0.6075539588928223,0.8182871109160277,1.2796565294265747,-1.6977301888505882,0.40954825282096863,0.0,244160,0.10288335517693316,0.0,18757,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\5390-30102-0015.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\dropout-high\L2\5390-30102-0015.wav
base,5390-30102-0015,2,substitution-mid,0.0,0.01,1000,15.26,0.02542153000831604,0.039666514843702316,1.0469260215759277,0.564590613364247,0.7296949625015259,0.8209276015410849,1.3969826698303223,-1.201545348541775,0.44512876868247986,0.0,244160,0.0,0.005897771952817824,18259,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\5390-30102-0015.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\substitution-mid\L2\5390-30102-0015.wav
lca,5390-30102-0015,2,substitution-mid,0.0,0.01,1000,15.26,0.02603301592171192,0.04137764126062393,0.994483470916748,-0.27987181453760535,0.6956254243850708,0.845286380755911,1.4033682346343994,-1.7742664737937044,0.394934743642807,0.0,244160,0.0,0.005897771952817824,18259,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\5390-30102-0015.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\substitution-mid\L2\5390-30102-0015.wav
base,5390-30102-0015,2,substitution-high,0.0,0.03,1000,15.26,0.02617753855884075,0.0408407486975193,1.0790821313858032,0.12304016516756658,0.7120970487594604,0.805780891469484,1.3292219638824463,-1.2449131225294647,0.44632816314697266,0.0,244160,0.0,0.035386631716906945,18531,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\5390-30102-0015.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\substitution-high\L2\5390-30102-0015.wav
lca,5390-30102-0015,2,substitution-high,0.0,0.03,1000,15.26,0.02660738117992878,0.04225293919444084,1.028864860534668,-0.6691884767398477,0.6793780326843262,0.8280742614596254,1.3502280712127686,-1.9336728087998913,0.39615556597709656,0.0,244160,0.0,0.035386631716906945,18531,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\5390-30102-0015.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\substitution-high\L2\5390-30102-0015.wav
base,5390-30102-0015,3,clean,0.0,0.0,1500,15.26,0.022906074300408363,0.03565795347094536,0.9692648649215698,2.3598215878413558,0.7953588962554932,0.8543122991515026,1.6271207332611084,-0.3712543290715171,0.43231818079948425,0.0,244160,0.0,0.0,19222,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\5390-30102-0015.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\clean\L3\5390-30102-0015.wav
lca,5390-30102-0015,3,clean,0.0,0.0,1500,15.26,0.02284594252705574,0.036337677389383316,0.9245657324790955,1.8094488280797676,0.7763241529464722,0.8705740139225489,1.621366262435913,-1.0638077824049865,0.42713284492492676,0.0,244160,0.0,0.0,19222,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\5390-30102-0015.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\clean\L3\5390-30102-0015.wav
base,5390-30102-0015,3,dropout-mid,0.05,0.0,1500,15.26,0.024753792211413383,0.03925380855798721,1.0110386610031128,1.09476430667357,0.7501253485679626,0.8338819276470003,1.4469057321548462,-0.4432332409630755,0.42502233386039734,0.0,244160,0.05067715159458279,0.0,19999,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\5390-30102-0015.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\dropout-mid\L3\5390-30102-0015.wav
lca,5390-30102-0015,3,dropout-mid,0.05,0.0,1500,15.26,0.024456357583403587,0.03897172212600708,0.9612090587615967,0.8392447143985664,0.7403789758682251,0.8519550776052344,1.4879860877990723,-1.1390872946390338,0.41461944580078125,0.0,244160,0.05067715159458279,0.0,19999,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\5390-30102-0015.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\dropout-mid\L3\5390-30102-0015.wav
base,5390-30102-0015,3,dropout-high,0.1,0.0,1500,15.26,0.02576439082622528,0.04076501354575157,1.0422086715698242,0.6637186079826991,0.733575165271759,0.8182032829113234,1.357082486152649,-0.32122703825283144,0.4289152920246124,0.0,244160,0.09217999126256007,0.0,19757,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\5390-30102-0015.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\dropout-high\L3\5390-30102-0015.wav
lca,5390-30102-0015,3,dropout-high,0.1,0.0,1500,15.26,0.025042356923222542,0.03981560841202736,0.9884696006774902,0.44623442115654466,0.7250274419784546,0.8409421933404511,1.416873812675476,-1.3646405916045046,0.44304582476615906,0.0,244160,0.09217999126256007,0.0,19757,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\5390-30102-0015.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\dropout-high\L3\5390-30102-0015.wav
base,5390-30102-0015,3,substitution-mid,0.0,0.01,1500,15.26,0.023154722526669502,0.03590972349047661,0.9828604459762573,2.285871105719735,0.7928615808486938,0.8504682566841723,1.573151707649231,-0.34959436725269966,0.4326338469982147,0.0,244160,0.0,0.008300567933595456,19259,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\5390-30102-0015.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\substitution-mid\L3\5390-30102-0015.wav
lca,5390-30102-0015,3,substitution-mid,0.0,0.01,1500,15.26,0.023100849241018295,0.03663487359881401,0.9385821223258972,1.7048606268445208,0.7725920081138611,0.8666451506881244,1.577311635017395,-1.0587391405483908,0.42712724208831787,0.0,244160,0.0,0.008300567933595456,19259,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\5390-30102-0015.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\substitution-mid\L3\5390-30102-0015.wav
base,5390-30102-0015,3,substitution-high,0.0,0.03,1500,15.26,0.024575350806117058,0.038725849241018295,1.023131012916565,1.2497059303706952,0.755940854549408,0.8289865303362759,1.4232070446014404,-0.48371915916242725,0.4303649365901947,0.0,244160,0.0,0.02839667977282656,19531,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\5390-30102-0015.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\substitution-high\L3\5390-30102-0015.wav
lca,5390-30102-0015,3,substitution-high,0.0,0.03,1500,15.26,0.024313922971487045,0.03882887586951256,0.9779708981513977,0.840586454864036,0.7404306530952454,0.8470354705278239,1.4383352994918823,-1.2672989086934952,0.3897305428981781,0.0,244160,0.0,0.02839667977282656,19531,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\5390-30102-0015.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\substitution-high\L3\5390-30102-0015.wav
base,4018-103416-0033,1,clean,0.0,0.0,500,15.13,0.038625940680503845,0.06432586163282394,1.0098466873168945,-0.040351691677598014,0.7054624557495117,0.7832126253703698,1.4076124429702759,-3.802517576688724,0.3749902844429016,0.0,242080,0.0,0.0,16665,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\clean\L1\4018-103416-0033.wav
lca,4018-103416-0033,1,clean,0.0,0.0,500,15.13,0.03951079025864601,0.066083624958992,0.9637457132339478,-0.5634440779079932,0.6838208436965942,0.8043555246655238,1.4584252834320068,-3.8180834022931878,0.43911808729171753,0.0,242080,0.0,0.0,16665,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\clean\L1\4018-103416-0033.wav
base,4018-103416-0033,1,dropout-mid,0.05,0.0,500,15.13,0.04109175130724907,0.06882230937480927,1.0357294082641602,-1.385278595178078,0.648788332939148,0.7693082440639502,1.343123197555542,-3.853105690123761,0.39382877945899963,0.0,242080,0.05548216644649934,0.0,17442,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\dropout-mid\L1\4018-103416-0033.wav
lca,4018-103416-0033,1,dropout-mid,0.05,0.0,500,15.13,0.041139863431453705,0.06923451274633408,0.9937966465950012,-1.5090692081975052,0.6434241533279419,0.7936762988370564,1.3696380853652954,-3.9487952355054063,0.43848711252212524,0.0,242080,0.05548216644649934,0.0,17442,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\dropout-mid\L1\4018-103416-0033.wav
base,4018-103416-0033,1,dropout-high,0.1,0.0,500,15.13,0.041904665529727936,0.07051663100719452,1.057543396949768,-1.9033823159047827,0.6262214183807373,0.7526897120612405,1.304667592048645,-3.9014365216126654,0.3733212649822235,0.0,242080,0.09114927344782034,0.0,17200,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\dropout-high\L1\4018-103416-0033.wav
lca,4018-103416-0033,1,dropout-high,0.1,0.0,500,15.13,0.04240930825471878,0.07167629897594452,1.0134515762329102,-2.26202358832659,0.6104535460472107,0.769978217333381,1.319100260734558,-3.8923013700485964,0.46163395047187805,0.0,242080,0.09114927344782034,0.0,17200,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\dropout-high\L1\4018-103416-0033.wav
base,4018-103416-0033,1,substitution-mid,0.0,0.01,500,15.13,0.038785457611083984,0.06444153934717178,1.024958848953247,-0.07253787475063707,0.7041479349136353,0.7768965193773133,1.3882665634155273,-3.8166852438725756,0.374897837638855,0.0,242080,0.0,0.010568031704095112,16702,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\substitution-mid\L1\4018-103416-0033.wav
lca,4018-103416-0033,1,substitution-mid,0.0,0.01,500,15.13,0.039706576615571976,0.0663238912820816,0.9710025191307068,-0.6317563184295212,0.6809530854225159,0.8001588268655863,1.4452093839645386,-3.8526512957195025,0.4384538233280182,0.0,242080,0.0,0.010568031704095112,16702,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\substitution-mid\L1\4018-103416-0033.wav
base,4018-103416-0033,1,substitution-high,0.0,0.03,500,15.13,0.039950400590896606,0.06641356647014618,1.0549263954162598,-0.6320020937549524,0.6809428334236145,0.7535377717324893,1.2930843830108643,-4.06337490938115,0.34814855456352234,0.0,242080,0.0,0.02906208718626156,16974,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\substitution-high\L1\4018-103416-0033.wav
lca,4018-103416-0033,1,substitution-high,0.0,0.03,500,15.13,0.04095638170838356,0.06825011223554611,0.9999032020568848,-1.1950005203597573,0.6569939851760864,0.7790705244436101,1.3533170223236084,-4.114221702183669,0.4395276606082916,0.0,242080,0.0,0.02906208718626156,16974,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\substitution-high\L1\4018-103416-0033.wav
base,4018-103416-0033,2,clean,0.0,0.0,1000,15.13,0.027028799057006836,0.04594457522034645,0.8454596996307373,4.595315035427048,0.8615851998329163,0.8641982601275472,2.0328855514526367,-1.088588939766955,0.4983604848384857,0.0,242080,0.0,0.0,17665,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\clean\L2\4018-103416-0033.wav
lca,4018-103416-0033,2,clean,0.0,0.0,1000,15.13,0.02747785672545433,0.0464792400598526,0.8020201921463013,4.452104820613896,0.857887864112854,0.8746932211851508,2.066211223602295,-1.438437472455794,0.4741479158401489,0.0,242080,0.0,0.0,17665,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\clean\L2\4018-103416-0033.wav
base,4018-103416-0033,2,dropout-mid,0.05,0.0,1000,15.13,0.029896456748247147,0.054228879511356354,0.8703874349594116,2.609648073076292,0.8036545515060425,0.8495670201505062,1.8121216297149658,-1.1370657377663695,0.5208785533905029,0.0,242080,0.04689564068692206,0.0,18442,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\dropout-mid\L2\4018-103416-0033.wav
lca,4018-103416-0033,2,dropout-mid,0.05,0.0,1000,15.13,0.03040100634098053,0.05489281192421913,0.8241262435913086,2.360680937665891,0.7953878045082092,0.8625425750152544,1.8289597034454346,-1.6394195553154458,0.49137598276138306,0.0,242080,0.04689564068692206,0.0,18442,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\dropout-mid\L2\4018-103416-0033.wav
base,4018-103416-0033,2,dropout-high,0.1,0.0,1000,15.13,0.03349338099360466,0.0614638589322567,0.9088141322135925,0.9569434311007767,0.7448921799659729,0.8291428023804852,1.602742075920105,-1.1659010050985739,0.4860994219779968,0.0,242080,0.09907529722589167,0.0,18200,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\dropout-high\L2\4018-103416-0033.wav
lca,4018-103416-0033,2,dropout-high,0.1,0.0,1000,15.13,0.03359834477305412,0.06148751080036163,0.8676093220710754,0.7857766344011603,0.7383157014846802,0.8470117785958924,1.5873479843139648,-1.6796164373418359,0.49155861139297485,0.0,242080,0.09907529722589167,0.0,18200,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\dropout-high\L2\4018-103416-0033.wav
base,4018-103416-0033,2,substitution-mid,0.0,0.01,1000,15.13,0.027559181675314903,0.0469820573925972,0.8622207045555115,4.334474909932886,0.8547952771186829,0.858828791202726,1.9072386026382446,-1.125834694564745,0.4981280267238617,0.0,242080,0.0,0.013870541611624834,17702,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\substitution-mid\L2\4018-103416-0033.wav
lca,4018-103416-0033,2,substitution-mid,0.0,0.01,1000,15.13,0.028154827654361725,0.047928255051374435,0.8276300430297852,4.084633258257674,0.8480595946311951,0.866510786855603,2.0085761547088623,-1.5174571954234186,0.4690873622894287,0.0,242080,0.0,0.013870541611624834,17702,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\substitution-mid\L2\4018-103416-0033.wav
base,4018-103416-0033,2,substitution-high,0.0,0.03,1000,15.13,0.028425058349967003,0.04875306040048599,0.9200202226638794,3.88953022856593,0.8426409959793091,0.8432945979800439,1.7515132427215576,-1.226633881171865,0.49923133850097656,0.0,242080,0.0,0.026420079260237782,17974,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\substitution-high\L2\4018-103416-0033.wav
lca,4018-103416-0033,2,substitution-high,0.0,0.03,1000,15.13,0.029080262407660484,0.04993060603737831,0.8421611785888672,3.581410745503113,0.8338000178337097,0.8558154814199181,1.8774268627166748,-1.6493977050740394,0.4713922142982483,0.0,242080,0.0,0.026420079260237782,17974,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\substitution-high\L2\4018-103416-0033.wav
base,4018-103416-0033,3,clean,0.0,0.0,1500,15.13,0.023180905729532242,0.03884157910943031,0.794690728187561,6.578545300079909,0.9054095149040222,0.889435816135229,2.403822422027588,-0.2606520107189813,0.553870677947998,0.0,242080,0.0,0.0,18665,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\clean\L3\4018-103416-0033.wav
lca,4018-103416-0033,3,clean,0.0,0.0,1500,15.13,0.023559536784887314,0.04009586200118065,0.7723894715309143,6.119095422493085,0.8964396715164185,0.8963915951704947,2.348196268081665,-0.8233704056936602,0.5474869012832642,0.0,242080,0.0,0.0,18665,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\clean\L3\4018-103416-0033.wav
base,4018-103416-0033,3,dropout-mid,0.05,0.0,1500,15.13,0.025813644751906395,0.044827982783317566,0.8209470510482788,5.056393937820399,0.8729886412620544,0.8769604567397402,2.1524484157562256,-0.3420977785051071,0.5819767713546753,0.0,242080,0.047556142668428,0.0,19442,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\dropout-mid\L3\4018-103416-0033.wav
lca,4018-103416-0033,3,dropout-mid,0.05,0.0,1500,15.13,0.025900721549987793,0.04503908008337021,0.805893063545227,4.829602769729826,0.8674746751785278,0.8827384845407841,2.0958504676818848,-1.0060932971897265,0.5596582889556885,0.0,242080,0.047556142668428,0.0,19442,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\dropout-mid\L3\4018-103416-0033.wav
base,4018-103416-0033,3,dropout-high,0.1,0.0,1500,15.13,0.02940775826573372,0.05303550139069557,0.8826380968093872,3.1466627717765854,0.8207358121871948,0.8415421545730605,1.828158974647522,-0.4172721132269222,0.5857526659965515,0.0,242080,0.1083223249669749,0.0,19200,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\dropout-high\L3\4018-103416-0033.wav
lca,4018-103416-0033,3,dropout-high,0.1,0.0,1500,15.13,0.02926967479288578,0.05260981246829033,0.8402767181396484,3.023104886202401,0.8168975710868835,0.8532166938235474,1.7521337270736694,-0.9865990634284376,0.5761876106262207,0.0,242080,0.1083223249669749,0.0,19200,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\dropout-high\L3\4018-103416-0033.wav
base,4018-103416-0033,3,substitution-mid,0.0,0.01,1500,15.13,0.023993700742721558,0.04071325063705444,0.8114498257637024,6.121279447333485,0.8964838981628418,0.8814225708037355,2.3648006916046143,-0.2094107001883934,0.6739372611045837,0.0,242080,0.0,0.010568031704095112,18702,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\substitution-mid\L3\4018-103416-0033.wav
lca,4018-103416-0033,3,substitution-mid,0.0,0.01,1500,15.13,0.024264169856905937,0.041362691670656204,0.7856122255325317,5.780467266739851,0.8893852829933167,0.8884829115933781,2.2930142879486084,-0.8839800191157444,0.5474932193756104,0.0,242080,0.0,0.010568031704095112,18702,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\substitution-mid\L3\4018-103416-0033.wav
base,4018-103416-0033,3,substitution-high,0.0,0.03,1500,15.13,0.025442054495215416,0.04434898495674133,0.8717790246009827,5.087622496570548,0.8737336993217468,0.8655540687391081,1.951069712638855,-0.5734217440636389,0.5410690903663635,0.0,242080,0.0,0.03038309114927345,18974,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\substitution-high\L3\4018-103416-0033.wav
lca,4018-103416-0033,3,substitution-high,0.0,0.03,1500,15.13,0.025824345648288727,0.04546549171209335,0.8294082283973694,4.7097503835166545,0.8644866347312927,0.8735990417226746,1.9840588569641113,-1.1759115010254289,0.5156288146972656,0.0,242080,0.0,0.03038309114927345,18974,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\4018-103416-0033.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\substitution-high\L3\4018-103416-0033.wav
base,1737-148989-0006,1,clean,0.0,0.0,500,10.69,0.025542473420500755,0.0450371690094471,1.301960825920105,-17.977611088536094,0.12522394955158234,0.7597048731079195,1.195818305015564,-1.7843299773898516,0.3443892300128937,0.0,171040,0.0,0.0,19617,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\clean\L1\1737-148989-0006.wav
lca,1737-148989-0006,1,clean,0.0,0.0,500,10.69,0.02380598708987236,0.04230574890971184,1.1940968036651611,-19.233400043378072,0.10858119279146194,0.7669234953075087,1.1539374589920044,-3.6663413705812737,0.3385554850101471,0.0,171040,0.0,0.0,19617,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\clean\L1\1737-148989-0006.wav
base,1737-148989-0006,1,dropout-mid,0.05,0.0,500,10.69,0.02587374858558178,0.045322585850954056,1.3227369785308838,-18.4065748364348,0.11927780508995056,0.7540634145778387,1.1856024265289307,-1.7168484782753066,0.34315624833106995,0.0,171040,0.052336448598130844,0.0,20394,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\dropout-mid\L1\1737-148989-0006.wav
