model,sample_id,L,channel,p_drop,p_sub,ideal_bitrate_bps,duration_sec,wave_l1,rmse,mel_l1,si_snr_db,corr,stoi,pesq_wb,rms_ratio_db,recon_peak,clip_ratio,length_samples,actual_p_drop,actual_p_sub,channel_seed,original_path,recon_path
base,4680-16026-0019,2,clean,0.0,0.0,1000,2.34,0.02168429084122181,0.039674852043390274,0.9112644195556641,3.780676840363946,0.8395574688911438,0.9018983199207821,2.552177667617798,-1.4762696349899258,0.45510491728782654,0.0,37440,0.0,0.0,58610,output\experiments\exp5_ablation_and_diagnosis_20260601_seed42\samples\original\4680-16026-0019.wav,output\experiments\exp5_ablation_and_diagnosis_20260601_seed42\samples\base\clean\L2\4680-16026-0019.wav
lca,4680-16026-0019,2,clean,0.0,0.0,1000,2.34,0.02075236290693283,0.03934171423316002,0.9798651337623596,4.014870927039037,0.8461380004882812,0.8788489464052088,2.216047525405884,-2.295501247831608,0.36423832178115845,0.0,37440,0.0,0.0,58610,output\experiments\exp5_ablation_and_diagnosis_20260601_seed42\samples\original\4680-16026-0019.wav,output\experiments\exp5_ablation_and_diagnosis_20260601_seed42\samples\lca\clean\L2\4680-16026-0019.wav
base,4680-16026-0019,3,clean,0.0,0.0,1500,2.34,0.017694570124149323,0.031992264091968536,0.8658151626586914,6.25208338972943,0.8991062045097351,0.9253200860320054,2.8424816131591797,-0.755141948984632,0.5153460502624512,0.0,37440,0.0,0.0,59610,output\experiments\exp5_ablation_and_diagnosis_20260601_seed42\samples\original\4680-16026-0019.wav,output\experiments\exp5_ablation_and_diagnosis_20260601_seed42\samples\base\clean\L3\4680-16026-0019.wav
lca,4680-16026-0019,3,clean,0.0,0.0,1500,2.34,0.01859103888273239,0.0359543040394783,0.9578723907470703,4.986336663321902,0.8713048100471497,0.9011862039959783,2.4608771800994873,-1.5971701276005197,0.45217782258987427,0.0,37440,0.0,0.0,59610,output\experiments\exp5_ablation_and_diagnosis_20260601_seed42\samples\original\4680-16026-0019.wav,output\experiments\exp5_ablation_and_diagnosis_20260601_seed42\samples\lca\clean\L3\4680-16026-0019.wav
base,8098-278278-0035,1,clean,0.0,0.0,500,15.1,0.052503980696201324,0.0867239385843277,1.1833266019821167,-11.84664119981331,0.24769601225852966,0.7960956489968182,1.2618144750595093,-3.8770611282896965,0.35362571477890015,0.0,241600,0.0,0.0,5945,output\experiments\exp5_ablation_and_diagnosis_20260601_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp5_ablation_and_diagnosis_20260601_seed42\samples\base\clean\L1\8098-278278-0035.wav
lca,8098-278278-0035,1,clean,0.0,0.0,500,15.1,0.0416618287563324,0.07107622921466827,1.448458194732666,-3.9646766325386915,0.5351697206497192,0.7625998954118405,1.345384120941162,-3.3836100129082243,0.6039692163467407,0.0,241600,0.0,0.0,5945,output\experiments\exp5_ablation_and_diagnosis_20260601_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp5_ablation_and_diagnosis_20260601_seed42\samples\lca\clean\L1\8098-278278-0035.wav
base,8098-278278-0035,2,clean,0.0,0.0,1000,15.1,0.03552448749542236,0.0622188076376915,0.9752181768417358,-0.14822224890626057,0.7010481357574463,0.8538021976436269,1.5707311630249023,-0.6025181499059572,0.6154283285140991,0.0,241600,0.0,0.0,6945,output\experiments\exp5_ablation_and_diagnosis_20260601_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp5_ablation_and_diagnosis_20260601_seed42\samples\base\clean\L2\8098-278278-0035.wav
lca,8098-278278-0035,2,clean,0.0,0.0,1000,15.1,0.03403104841709137,0.059878185391426086,1.18112051486969,-0.02213641385029319,0.7062051296234131,0.8321746128623143,1.5939781665802002,-1.4543491620208118,0.5753903388977051,0.0,241600,0.0,0.0,6945,output\experiments\exp5_ablation_and_diagnosis_20260601_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp5_ablation_and_diagnosis_20260601_seed42\samples\lca\clean\L2\8098-278278-0035.wav
base,8098-278278-0035,3,clean,0.0,0.0,1500,15.1,0.03301293030381203,0.058744706213474274,0.9089661836624146,1.1380244323505901,0.7517563700675964,0.8802651744007236,1.7887592315673828,0.0819359259253093,0.5535326600074768,0.0,241600,0.0,0.0,7945,output\experiments\exp5_ablation_and_diagnosis_20260601_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp5_ablation_and_diagnosis_20260601_seed42\samples\base\clean\L3\8098-278278-0035.wav
lca,8098-278278-0035,3,clean,0.0,0.0,1500,15.1,0.03093225508928299,0.05465421453118324,1.118615984916687,1.5622252879794905,0.7674449682235718,0.855293411881193,1.745711088180542,-0.738619912011889,0.6218971610069275,0.0,241600,0.0,0.0,7945,output\experiments\exp5_ablation_and_diagnosis_20260601_seed42\samples\original\8098-278278-0035.wav,output\experiments\exp5_ablation_and_diagnosis_20260601_seed42\samples\lca\clean\L3\8098-278278-0035.wav
